study_num,substudy_num,genus_species,n0_m2,nt_m2,t,Area/Plotna(m2),No.naPlots/point,Othernafactornaadjustment,pdf num-Alex,Notes
13,49,Brachyistius,0.851625,0.07339125,365,480,1,1,10001,"Transects were located at Bottom (8) , mid-water column (6-8) and canopy (6-8; number of trasects).  Anderson expressed densities per 120m3 (the volume of a single transect). Since this is the mean of all transects, we will take mean density(volume) x 3 (ignoring the slight variation in n. transects) and then divide by 60 (the basal area).  However, reef depth is not indicated.  From the text, CWO surmised that the reefs were ~6-12m in depth, so the transects covered 100% to 50% of the water column.  If we assume the counts are incomplete, then we should scale up densities by 1.5x.  This means that we should take Anderson's densities(volume) and  x 3 transects divide by 60m2 per transect and x 1.5 (i.e. divide by 20).   "
51,191,Sebastes mystinus,0.829694444,0.037333333,365,60,1,1,335,good
17,55,Pomacentrus moluccensis,0.817,0.145,365,120,1,1,101,"12, 10x1m2 transects per site.  8 sites"
51,192,KGB,0.811111111,0.000694444,365,60,1,1,335,good
13,49,Brachyistius,0.80655,0.06710025,365,480,1,1,10001,"Transects were located at Bottom (8) , mid-water column (6-8) and canopy (6-8; number of trasects).  Anderson expressed densities per 120m3 (the volume of a single transect). Since this is the mean of all transects, we will take mean density(volume) x 3 (ignoring the slight variation in n. transects) and then divide by 60 (the basal area).  However, reef depth is not indicated.  From the text, CWO surmised that the reefs were ~6-12m in depth, so the transects covered 100% to 50% of the water column.  If we assume the counts are incomplete, then we should scale up densities by 1.5x.  This means that we should take Anderson's densities(volume) and  x 3 transects divide by 60m2 per transect and x 1.5 (i.e. divide by 20).   "
79,275,Sebastes mystinus,0.806390804,0.000171227,365,NA,NA,1,392,"Data reused from 2006.  There are a few additional points, but they aren't identified by site/year, so we used 2006 paper (Ecology; pdf# 335)"
79,275,Sebastes mystinus,0.788963735,0.056724418,365,NA,NA,1,392,"Data reused from 2006.  There are a few additional points, but they aren't identified by site/year, so we used 2006 paper (Ecology; pdf# 335)"
13,49,Brachyistius,0.776475,0.171945,365,480,1,1,10001,"Transects were located at Bottom (8) , mid-water column (6-8) and canopy (6-8; number of trasects).  Anderson expressed densities per 120m3 (the volume of a single transect). Since this is the mean of all transects, we will take mean density(volume) x 3 (ignoring the slight variation in n. transects) and then divide by 60 (the basal area).  However, reef depth is not indicated.  From the text, CWO surmised that the reefs were ~6-12m in depth, so the transects covered 100% to 50% of the water column.  If we assume the counts are incomplete, then we should scale up densities by 1.5x.  This means that we should take Anderson's densities(volume) and  x 3 transects divide by 60m2 per transect and x 1.5 (i.e. divide by 20).   "
79,275,Sebastes mystinus,0.76166748,0.032607183,365,NA,NA,1,392,"Data reused from 2006.  There are a few additional points, but they aren't identified by site/year, so we used 2006 paper (Ecology; pdf# 335)"
13,49,Brachyistius,0.7464225,0.16635,365,480,1,1,10001,"Transects were located at Bottom (8) , mid-water column (6-8) and canopy (6-8; number of trasects).  Anderson expressed densities per 120m3 (the volume of a single transect). Since this is the mean of all transects, we will take mean density(volume) x 3 (ignoring the slight variation in n. transects) and then divide by 60 (the basal area).  However, reef depth is not indicated.  From the text, CWO surmised that the reefs were ~6-12m in depth, so the transects covered 100% to 50% of the water column.  If we assume the counts are incomplete, then we should scale up densities by 1.5x.  This means that we should take Anderson's densities(volume) and  x 3 transects divide by 60m2 per transect and x 1.5 (i.e. divide by 20).   "
79,275,Sebastes mystinus,0.742737623,0.042528228,365,NA,NA,1,392,"Data reused from 2006.  There are a few additional points, but they aren't identified by site/year, so we used 2006 paper (Ecology; pdf# 335)"
51,190,KGB,0.73125,0.005555556,365,60,1,1,335,good
51,189,Sebastes mystinus,0.727958333,0.068583333,365,60,1,1,335,good
13,49,Brachyistius,0.7163625,0.1887225,365,480,1,1,10001,"Transects were located at Bottom (8) , mid-water column (6-8) and canopy (6-8; number of trasects).  Anderson expressed densities per 120m3 (the volume of a single transect). Since this is the mean of all transects, we will take mean density(volume) x 3 (ignoring the slight variation in n. transects) and then divide by 60 (the basal area).  However, reef depth is not indicated.  From the text, CWO surmised that the reefs were ~6-12m in depth, so the transects covered 100% to 50% of the water column.  If we assume the counts are incomplete, then we should scale up densities by 1.5x.  This means that we should take Anderson's densities(volume) and  x 3 transects divide by 60m2 per transect and x 1.5 (i.e. divide by 20).   "
51,192,KGB,0.690972222,0.000694444,365,60,1,1,335,good
13,49,Brachyistius,0.64122,0.10974,365,480,1,1,10001,"Transects were located at Bottom (8) , mid-water column (6-8) and canopy (6-8; number of trasects).  Anderson expressed densities per 120m3 (the volume of a single transect). Since this is the mean of all transects, we will take mean density(volume) x 3 (ignoring the slight variation in n. transects) and then divide by 60 (the basal area).  However, reef depth is not indicated.  From the text, CWO surmised that the reefs were ~6-12m in depth, so the transects covered 100% to 50% of the water column.  If we assume the counts are incomplete, then we should scale up densities by 1.5x.  This means that we should take Anderson's densities(volume) and  x 3 transects divide by 60m2 per transect and x 1.5 (i.e. divide by 20).   "
13,49,Brachyistius,0.5610675,0.1279125,365,480,1,1,10001,"Transects were located at Bottom (8) , mid-water column (6-8) and canopy (6-8; number of trasects).  Anderson expressed densities per 120m3 (the volume of a single transect). Since this is the mean of all transects, we will take mean density(volume) x 3 (ignoring the slight variation in n. transects) and then divide by 60 (the basal area).  However, reef depth is not indicated.  From the text, CWO surmised that the reefs were ~6-12m in depth, so the transects covered 100% to 50% of the water column.  If we assume the counts are incomplete, then we should scale up densities by 1.5x.  This means that we should take Anderson's densities(volume) and  x 3 transects divide by 60m2 per transect and x 1.5 (i.e. divide by 20).   "
51,189,Sebastes mystinus,0.517541667,0.017194444,365,60,1,1,335,good
17,55,Pomacentrus moluccensis,0.516,0.154,365,120,1,1,101,"12, 10x1m2 transects per site.  8 sites"
51,185,Sebastes mystinus,0.513375,0.13525,365,60,1,1,335,good
79,275,Sebastes mystinus,0.512274966,0.109942095,365,NA,NA,1,392,"Data reused from 2006.  There are a few additional points, but they aren't identified by site/year, so we used 2006 paper (Ecology; pdf# 335)"
13,49,Brachyistius,0.495945,0.061509,365,480,1,1,10001,"Transects were located at Bottom (8) , mid-water column (6-8) and canopy (6-8; number of trasects).  Anderson expressed densities per 120m3 (the volume of a single transect). Since this is the mean of all transects, we will take mean density(volume) x 3 (ignoring the slight variation in n. transects) and then divide by 60 (the basal area).  However, reef depth is not indicated.  From the text, CWO surmised that the reefs were ~6-12m in depth, so the transects covered 100% to 50% of the water column.  If we assume the counts are incomplete, then we should scale up densities by 1.5x.  This means that we should take Anderson's densities(volume) and  x 3 transects divide by 60m2 per transect and x 1.5 (i.e. divide by 20).   "
79,275,Sebastes mystinus,0.49329238,0.116608362,365,NA,NA,1,392,"Data reused from 2006.  There are a few additional points, but they aren't identified by site/year, so we used 2006 paper (Ecology; pdf# 335)"
17,55,Pomacentrus moluccensis,0.482,0.012,365,120,1,1,101,"12, 10x1m2 transects per site.  8 sites"
79,275,Sebastes mystinus,0.474371312,0.1549147,365,NA,NA,1,392,"Data reused from 2006.  There are a few additional points, but they aren't identified by site/year, so we used 2006 paper (Ecology; pdf# 335)"
17,55,Pomacentrus moluccensis,0.438,0.269,365,120,1,1,101,"12, 10x1m2 transects per site.  8 sites"
13,49,Brachyistius,0.4358325,0.052422,365,480,1,1,10001,"Transects were located at Bottom (8) , mid-water column (6-8) and canopy (6-8; number of trasects).  Anderson expressed densities per 120m3 (the volume of a single transect). Since this is the mean of all transects, we will take mean density(volume) x 3 (ignoring the slight variation in n. transects) and then divide by 60 (the basal area).  However, reef depth is not indicated.  From the text, CWO surmised that the reefs were ~6-12m in depth, so the transects covered 100% to 50% of the water column.  If we assume the counts are incomplete, then we should scale up densities by 1.5x.  This means that we should take Anderson's densities(volume) and  x 3 transects divide by 60m2 per transect and x 1.5 (i.e. divide by 20).   "
51,191,Sebastes mystinus,0.430388889,0.005388889,365,60,1,1,335,good
79,275,Sebastes mystinus,0.419690918,0.035158004,365,NA,NA,1,392,"Data reused from 2006.  There are a few additional points, but they aren't identified by site/year, so we used 2006 paper (Ecology; pdf# 335)"
79,275,Sebastes mystinus,0.414523436,0.091671511,365,NA,NA,1,392,"Data reused from 2006.  There are a few additional points, but they aren't identified by site/year, so we used 2006 paper (Ecology; pdf# 335)"
51,188,KGB,0.4125,0.027083333,365,60,1,1,335,good
13,49,Brachyistius,0.35568,0.058014,365,480,1,1,10001,"Transects were located at Bottom (8) , mid-water column (6-8) and canopy (6-8; number of trasects).  Anderson expressed densities per 120m3 (the volume of a single transect). Since this is the mean of all transects, we will take mean density(volume) x 3 (ignoring the slight variation in n. transects) and then divide by 60 (the basal area).  However, reef depth is not indicated.  From the text, CWO surmised that the reefs were ~6-12m in depth, so the transects covered 100% to 50% of the water column.  If we assume the counts are incomplete, then we should scale up densities by 1.5x.  This means that we should take Anderson's densities(volume) and  x 3 transects divide by 60m2 per transect and x 1.5 (i.e. divide by 20).   "
51,189,Sebastes mystinus,0.331083333,0.499833333,365,60,1,1,335,good
79,275,Sebastes mystinus,0.31933807,0.041981237,365,NA,NA,1,392,"Data reused from 2006.  There are a few additional points, but they aren't identified by site/year, so we used 2006 paper (Ecology; pdf# 335)"
17,55,Pomacentrus moluccensis,0.308,0.16,365,120,1,1,101,"12, 10x1m2 transects per site.  8 sites"
51,189,Sebastes mystinus,0.307125,0.229694445,365,60,1,1,335,good
79,275,Sebastes mystinus,0.303721378,0.482322782,365,NA,NA,1,392,"Data reused from 2006.  There are a few additional points, but they aren't identified by site/year, so we used 2006 paper (Ecology; pdf# 335)"
79,275,Sebastes mystinus,0.289844756,0.153114778,365,NA,NA,1,392,"Data reused from 2006.  There are a few additional points, but they aren't identified by site/year, so we used 2006 paper (Ecology; pdf# 335)"
51,185,Sebastes mystinus,0.286291667,0.12275,365,60,1,1,335,good
51,185,Sebastes mystinus,0.281083333,0.029,365,60,1,1,335,good
51,185,Sebastes mystinus,0.280041667,0.157125,365,60,1,1,335,good
79,275,Sebastes mystinus,0.278384898,0.016279744,365,NA,NA,1,392,"Data reused from 2006.  There are a few additional points, but they aren't identified by site/year, so we used 2006 paper (Ecology; pdf# 335)"
17,55,Pomacentrus moluccensis,0.262,0.21,365,120,1,1,101,"12, 10x1m2 transects per site.  8 sites"
51,185,Sebastes mystinus,0.249833333,0.212333333,365,60,1,1,335,good
79,275,Sebastes mystinus,0.246307843,0.09404216,365,NA,NA,1,392,"Data reused from 2006.  There are a few additional points, but they aren't identified by site/year, so we used 2006 paper (Ecology; pdf# 335)"
51,187,Sebastes mystinus,0.226916667,0.070666667,365,60,1,1,335,good
51,188,KGB,0.219791667,0.004166667,365,60,1,1,335,good
17,55,Pomacentrus moluccensis,0.218,0.163,365,120,1,1,101,"12, 10x1m2 transects per site.  8 sites"
51,192,KGB,0.217361111,0.002083333,365,60,1,1,335,good
51,186,KGB,0.210416667,0,365,60,1,1,335,good
51,189,Sebastes mystinus,0.206083333,0.387333333,365,60,1,1,335,good
79,275,Sebastes mystinus,0.192198684,0.154271485,365,NA,NA,1,392,"Data reused from 2006.  There are a few additional points, but they aren't identified by site/year, so we used 2006 paper (Ecology; pdf# 335)"
79,275,Sebastes mystinus,0.178594498,0.130045524,365,NA,NA,1,392,"Data reused from 2006.  There are a few additional points, but they aren't identified by site/year, so we used 2006 paper (Ecology; pdf# 335)"
51,188,KGB,0.172916667,0.022916667,365,60,1,1,335,good
13,49,Brachyistius,0.170325,0.01817325,365,480,1,1,10001,"Transects were located at Bottom (8) , mid-water column (6-8) and canopy (6-8; number of trasects).  Anderson expressed densities per 120m3 (the volume of a single transect). Since this is the mean of all transects, we will take mean density(volume) x 3 (ignoring the slight variation in n. transects) and then divide by 60 (the basal area).  However, reef depth is not indicated.  From the text, CWO surmised that the reefs were ~6-12m in depth, so the transects covered 100% to 50% of the water column.  If we assume the counts are incomplete, then we should scale up densities by 1.5x.  This means that we should take Anderson's densities(volume) and  x 3 transects divide by 60m2 per transect and x 1.5 (i.e. divide by 20).   "
51,190,KGB,0.1625,0.004861111,365,60,1,1,335,good
51,190,KGB,0.159375,0.016666667,365,60,1,1,335,good
51,190,KGB,0.158333333,0.021527778,365,60,1,1,335,good
13,49,Brachyistius,0.155295,0.178935,365,480,1,1,10001,"Transects were located at Bottom (8) , mid-water column (6-8) and canopy (6-8; number of trasects).  Anderson expressed densities per 120m3 (the volume of a single transect). Since this is the mean of all transects, we will take mean density(volume) x 3 (ignoring the slight variation in n. transects) and then divide by 60 (the basal area).  However, reef depth is not indicated.  From the text, CWO surmised that the reefs were ~6-12m in depth, so the transects covered 100% to 50% of the water column.  If we assume the counts are incomplete, then we should scale up densities by 1.5x.  This means that we should take Anderson's densities(volume) and  x 3 transects divide by 60m2 per transect and x 1.5 (i.e. divide by 20).   "
51,192,KGB,0.153472222,0.009027778,365,60,1,1,335,good
79,275,Sebastes mystinus,0.151166418,0.040336069,365,NA,NA,1,392,"Data reused from 2006.  There are a few additional points, but they aren't identified by site/year, so we used 2006 paper (Ecology; pdf# 335)"
79,275,Sebastes mystinus,0.148688136,0.095053706,365,NA,NA,1,392,"Data reused from 2006.  There are a few additional points, but they aren't identified by site/year, so we used 2006 paper (Ecology; pdf# 335)"
13,49,Brachyistius,0.135255,0.06849825,365,480,1,1,10001,"Transects were located at Bottom (8) , mid-water column (6-8) and canopy (6-8; number of trasects).  Anderson expressed densities per 120m3 (the volume of a single transect). Since this is the mean of all transects, we will take mean density(volume) x 3 (ignoring the slight variation in n. transects) and then divide by 60 (the basal area).  However, reef depth is not indicated.  From the text, CWO surmised that the reefs were ~6-12m in depth, so the transects covered 100% to 50% of the water column.  If we assume the counts are incomplete, then we should scale up densities by 1.5x.  This means that we should take Anderson's densities(volume) and  x 3 transects divide by 60m2 per transect and x 1.5 (i.e. divide by 20).   "
4,9,Pseudolabrus celidotus,0.125814297,0.014441756,365,500,5,1,10008,good
79,275,Sebastes mystinus,0.12393168,0.024696759,365,NA,NA,1,392,"Data reused from 2006.  There are a few additional points, but they aren't identified by site/year, so we used 2006 paper (Ecology; pdf# 335)"
79,275,Sebastes mystinus,0.116373799,0.202724988,365,NA,NA,1,392,"Data reused from 2006.  There are a few additional points, but they aren't identified by site/year, so we used 2006 paper (Ecology; pdf# 335)"
